###############################################################
## Evolution started on Wed Apr  9 01:11:21 2014
###############################################################
27 	 0.9155956874 	 0.5321901485 	 0.0000000000
28 	 0.9155956874 	 0.5275873434 	 0.0000000000
29 	 0.9205987099 	 0.5398808442 	 0.0000000000
30 	 0.9205987099 	 0.5546396499 	 0.0000000000
31 	 0.9205987099 	 0.5505107367 	 0.0000000000
32 	 0.9205987099 	 0.5316751284 	 0.0000000000
33 	 0.9205987099 	 0.5287885642 	 0.0000000000
34 	 0.9205987099 	 0.5405241191 	 0.0000000000
35 	 0.9205987099 	 0.5437784744 	 0.0000000000
36 	 0.9310468669 	 0.5664595468 	 0.0000000000
37 	 0.9310468669 	 0.5538110299 	 0.0000000000
38 	 0.9310468669 	 0.5566607760 	 0.0000000000
39 	 0.9310468669 	 0.5531619060 	 0.0000000000
40 	 0.9445820971 	 0.5441074751 	 0.0000000000
41 	 0.9717843361 	 0.5734103101 	 0.0000000000
42 	 0.9748632652 	 0.5872058395 	 0.0000000000
43 	 0.9748632652 	 0.6077465132 	 0.0000000000
44 	 0.9753783157 	 0.6191966529 	 0.0000000000
45 	 0.9753783157 	 0.6321127081 	 0.0000000000
46 	 0.9753783157 	 0.6333659322 	 0.0000000000
47 	 0.9753783157 	 0.6427075275 	 0.0000000000
48 	 0.9963073279 	 0.6364749512 	 0.0000000000
49 	 0.9966704522 	 0.6388661172 	 0.0000000000
50 	 1.0005866044 	 0.6465484045 	 0.0000000000
51 	 1.0021555256 	 0.6426856443 	 0.0000000000
52 	 1.0035065986 	 0.6606189411 	 0.0000000000
53 	 1.0035065986 	 0.6641358927 	 0.0000000000
54 	 1.0035065986 	 0.6783513074 	 0.0000000000
55 	 1.0035065986 	 0.6779943877 	 0.0000000000
56 	 1.0035065986 	 0.6871843690 	 0.0000000000
57 	 1.0035065986 	 0.6941009097 	 0.0025589594
58 	 1.0035065986 	 0.6797152022 	 0.0000000000
59 	 1.0035065986 	 0.6662639188 	 0.0000000000
60 	 1.0035065986 	 0.6866035854 	 0.0025589594
61 	 1.0035065986 	 0.6807846780 	 0.0000000000
62 	 1.0035065986 	 0.6663007315 	 0.0000000000
63 	 1.0035065986 	 0.6683399882 	 0.0000000000
64 	 1.0035065986 	 0.6599329214 	 0.0000000000
65 	 1.0035065986 	 0.6712970417 	 0.0000000000
66 	 1.0035065986 	 0.6580261720 	 0.0000000000
67 	 1.0035065986 	 0.6575501095 	 0.0000000000
68 	 1.0035065986 	 0.6623284565 	 0.0025589594
69 	 1.0035065986 	 0.6643565331 	 0.0000000000
70 	 1.0035065986 	 0.6752924357 	 0.0025589594
71 	 1.0035065986 	 0.6640819164 	 0.0000000000
72 	 1.0035065986 	 0.6702950647 	 0.0000000000
73 	 1.0035065986 	 0.6795877897 	 0.0000000000
74 	 1.0035065986 	 0.6832561880 	 0.0000000000
75 	 1.0035065986 	 0.6913552599 	 0.0000000000
76 	 1.0035065986 	 0.6847370786 	 0.0000000000
77 	 1.0035065986 	 0.6893949108 	 0.0000000000
78 	 1.0035065986 	 0.6796484049 	 0.0000000000
79 	 1.0035065986 	 0.6922417490 	 0.0000000000
80 	 1.0035065986 	 0.6858322684 	 0.0000000000
81 	 1.0035065986 	 0.6791046634 	 0.0000000000
82 	 1.0035065986 	 0.6894064368 	 0.0000000000
83 	 1.0035065986 	 0.6932908409 	 0.0000000000
84 	 1.0035065986 	 0.6958925818 	 0.0000000000
85 	 1.0035065986 	 0.7053070125 	 0.0000000000
86 	 1.0035065986 	 0.6965264346 	 0.0000000000
###############################################################
## Evolution started on Wed Apr  9 02:21:15 2014
###############################################################
87 	 0.8991498999 	 0.0761508618 	 0.0000000000
88 	 0.9122385731 	 0.2284266163 	 0.0000000000
89 	 0.9629179948 	 0.2943266014 	 0.0000000000
###############################################################
## Evolution started on Wed Apr  9 02:22:40 2014
###############################################################
90 	 0.7543159469 	 0.1267212379 	 0.0000000000
91 	 0.8755786204 	 0.3435192857 	 0.0000000000
92 	 0.8901632825 	 0.3656526695 	 0.0000000000
###############################################################
## Evolution started on Wed Apr  9 02:23:50 2014
###############################################################
93 	 0.8570977918 	 0.2015778661 	 0.0000000000
94 	 0.8742198236 	 0.4054572008 	 0.0000000000
95 	 0.8837680334 	 0.4927502293 	 0.0000000000
96 	 0.8837680334 	 0.5471822401 	 0.0000000000
97 	 0.8867723936 	 0.5549806510 	 0.0000000000
98 	 0.8867723936 	 0.5768378288 	 0.0000000000
99 	 0.8916020417 	 0.5773102027 	 0.0000000000
100 	 0.8950352789 	 0.5590396530 	 0.0000000000
101 	 0.8974287999 	 0.5663242584 	 0.0000000000
102 	 0.9004019670 	 0.5561517425 	 0.0000000000
103 	 0.9257848800 	 0.5742480856 	 0.0000000000
104 	 0.9280031538 	 0.5622250880 	 0.0000000000
105 	 0.9419747090 	 0.5713090395 	 0.0000000000
106 	 0.9419747090 	 0.5775049355 	 0.0000000000
107 	 0.9419747090 	 0.5732005520 	 0.0000000000
108 	 1.0008331282 	 0.5754350346 	 0.0000000000
109 	 1.0011352862 	 0.5675021829 	 0.0000000000
110 	 1.0011352862 	 0.5746950630 	 0.0016474074
111 	 1.0011352862 	 0.5818068039 	 0.0000000000
112 	 1.0011352862 	 0.5753068274 	 0.0000000000
113 	 1.0117832002 	 0.5874389394 	 0.0000000000
114 	 1.0122559373 	 0.6046194338 	 0.0000000000
115 	 1.0125306361 	 0.6135933269 	 0.0000000000
116 	 1.0125345167 	 0.6112967202 	 0.0000000000
117 	 1.0125398194 	 0.6319924243 	 0.0000000000
118 	 1.0141620653 	 0.6351120357 	 0.0016474074
119 	 1.0143780092 	 0.6512742280 	 0.0000000000
120 	 1.0154023198 	 0.6488704081 	 0.0000000000
121 	 1.0154023198 	 0.6702464120 	 0.0000000000
122 	 1.0154023198 	 0.6689863722 	 0.0000000000
123 	 1.0450640549 	 0.6475218415 	 0.0000000000
124 	 1.0450640549 	 0.6591307640 	 0.0000000000
125 	 1.0450640549 	 0.6661756940 	 0.0000000000
126 	 1.0450640549 	 0.6757423117 	 0.0000000000
127 	 1.0450640549 	 0.6697724164 	 0.0000000000
128 	 1.0568849620 	 0.6743092832 	 0.0000000000
129 	 1.0569618489 	 0.6718699291 	 0.0000000000
130 	 1.0570690158 	 0.6820662062 	 0.0000000000
131 	 1.0573186789 	 0.6867488031 	 0.0000000000
132 	 1.0618177733 	 0.6863803092 	 0.0000000000
133 	 1.0618177733 	 0.6826964759 	 0.0000000000
134 	 1.0618177733 	 0.6841566367 	 0.0000000000
135 	 1.0618177733 	 0.6881302822 	 0.0000000000
###############################################################
## Evolution started on Wed Apr  9 03:13:48 2014
###############################################################
0 	 0.4586278223 	 0.0079517062 	 0.0000000000
###############################################################
## Evolution started on Wed Apr  9 03:14:45 2014
###############################################################
0 	 0.5196787415 	 0.0698550174 	 0.0000000000
1 	 0.6649961432 	 0.1571999633 	 0.0000000000
2 	 0.6860876288 	 0.1840489644 	 0.0000000000
3 	 0.7733717844 	 0.2104313350 	 0.0000000000
4 	 0.7768155576 	 0.2054664336 	 0.0000000000
5 	 0.8901948166 	 0.3203758771 	 0.0000000000
6 	 0.8897471449 	 0.3440757188 	 0.0000000000
